"","Capesize.Bulkcarrier.Fleet...Average.Age..Years.","Panamax.Bulkcarrier.Fleet...Average.Age..Years.","Handymax.Bulkcarrier.Fleet...Average.Age..Years.","Handysize.Bulkcarrier.Fleet...Average.Age..Years."
"05-12-2016",7.33558639811444,8.41594104058155,8.07801376830955,9.86914220764198
"06-12-2016",7.33782917408605,8.41622909441847,8.07832952106031,9.87040840775722
"07-12-2016",7.34009354720637,8.41661430505418,8.07876087808349,9.87171027904837
"08-12-2016",7.34237951974202,8.41709667287418,8.07930783981075,9.87304782281833
"09-12-2016",7.34468709398134,8.4176761983613,8.07997040678962,9.87442104040604
"10-12-2016",7.34701627223443,8.41835288209577,8.08074857968346,9.8758299331863
"11-12-2016",7.34936705683285,8.41912672475496,8.08164235927122,9.87727450256944
"12-12-2016",7.35173945012986,8.41999772711351,8.0826517464476,9.87875475000158
"13-12-2016",7.35413345450022,8.42096589004325,8.08377674222296,9.88027067696432
"14-12-2016",7.35654907234063,8.42203121451353,8.08501734772366,9.88182228497542
"15-12-2016",7.35898630606913,8.42319370159071,8.0863735641915,9.88340957558808
"16-12-2016",7.36144515812553,8.42445335243847,8.08784539298412,9.88503255039112
"17-12-2016",7.36392563097126,8.42581016831784,8.08943283557493,9.88669121100937
"18-12-2016",7.36642772708926,8.42726415058687,8.09113589355287,9.88838555910295
"19-12-2016",7.36895144898438,8.42881530070125,8.09295456862295,9.89011559636821
"20-12-2016",7.37149679918305,8.43046362021382,8.09488886260581,9.89188132453717
"21-12-2016",7.37406378023301,8.43220911077434,8.09693877743748,9.8936827453769
"22-12-2016",7.3766523947042,8.43405177413037,8.09910431517029,9.89551986069112
"23-12-2016",7.37926264518778,8.43599161212638,8.10138547797188,9.89739267231867
"24-12-2016",7.38189453429673,8.43802862670424,8.10378226812584,9.89930118213434
"25-12-2016",7.38454806466578,8.44016281990317,8.10629468803153,9.90124539204871
"26-12-2016",7.38722323895113,8.44239419385949,8.10892274020387,9.90322530400786
"27-12-2016",7.38992005983101,8.44472275080715,8.11166642727393,9.90524091999429
"28-12-2016",7.39263853000473,8.44714849307682,8.11452575198794,9.90729224202514
"29-12-2016",7.39537865219369,8.44967142309688,8.11750071720832,9.90937927215393
"30-12-2016",7.39814042914099,8.452291543393,8.12059132591324,9.9115020124701
"31-12-2016",7.40092386361118,8.45500885658793,8.1237975811964,9.91366046509852
"01-01-2017",7.40372895839052,8.45782336540172,8.12711948626736,9.9158546321996
"02-01-2017",7.40629551061227,8.46046148100304,8.13022176485967,9.91793211934855
"03-01-2017",7.40862352284517,8.46292320603224,8.13310442007831,9.91989292862404
"04-01-2017",7.41071299741985,8.46520854295383,8.13576745480918,9.92173706198931
"05-01-2017",7.41256393642802,8.46731749405556,8.13821087171815,9.92346452129042
"06-01-2017",7.41417634172247,8.46925006144849,8.14043467325105,9.92507530825664
"07-01-2017",7.41555021491738,8.47100624706735,8.14243886163414,9.92656942450047
"08-01-2017",7.41668555738818,8.47258605267025,8.14422343887384,9.92794687151791
"09-01-2017",7.41758237027105,8.47398947983827,8.1457884067562,9.92920765068717
"10-01-2017",7.41824065446389,8.47521652997652,8.14713376684802,9.93035176327054
"11-01-2017",7.41866041062578,8.47626720431335,8.14825952049611,9.93137921041362
"12-01-2017",7.41884163917682,8.47714150390053,8.14916566882737,9.93228999314476
"13-01-2017",7.41878434029859,8.47783942961338,8.14985221274903,9.93308411237591
"14-01-2017",7.41848851393337,8.4783609821502,8.15031915294796,9.9337615689015
"15-01-2017",7.41795415978533,8.47870616203341,8.15056648989196,9.93432236340008
"16-01-2017",7.41718127731952,8.47887496960854,8.15059422382855,9.93476649643314
"17-01-2017",7.41616986576209,8.47886740504432,8.15040235478532,9.93509396844481
"18-01-2017",7.41491992410076,8.47868346833348,8.14999088257043,9.93530477976342
"19-01-2017",7.41343145108424,8.47832315929176,8.1493598067719,9.93539893059974
"20-01-2017",7.41170444522238,8.4777864775584,8.14850912675787,9.93537642104794
"21-01-2017",7.40973890478658,8.47707342259636,8.14743884167701,9.93523725108584
"22-01-2017",7.40753482780908,8.47618399369167,8.14614895045775,9.93498142057381
"23-01-2017",7.40509221208341,8.47511818995388,8.14463945180874,9.93460892925554
"24-01-2017",7.40241105516461,8.47387601031629,8.14291034421911,9.93411977675868
"25-01-2017",7.39949135436869,8.47245745353538,8.14096162595793,9.93351396259333
"26-01-2017",7.39633310677288,8.47086251819112,8.13879329507444,9.93279148615315
"27-01-2017",7.39293630921557,8.46909120268682,8.13640534939796,9.93195234671472
"28-01-2017",7.38930095829627,8.46714350524914,8.1337977865379,9.93099654343773
"29-01-2017",7.38542705037629,8.46501942392889,8.13097060388445,9.92992407536638
"30-01-2017",7.3813145815771,8.46271895659913,8.12792379860689,9.92873494142585
"31-01-2017",7.37696354778251,8.4602421009576,8.12465736765581,9.92742914042696
"01-02-2017",7.37237394463648,8.45758885452437,8.12117130776092,9.92600667106156
"02-02-2017",7.36804693349996,8.45509201750454,8.11793208467379,9.92469713118196
"03-02-2017",7.36398251004158,8.45275158739883,8.11493969515203,9.92350051947753
"04-02-2017",7.36018067019255,8.45056756186425,8.11219413619994,9.92241683475015
"05-02-2017",7.35664141014703,8.44853993871445,8.1096954050691,9.92144607591497
"06-02-2017",7.35336472636209,8.44666871591974,8.10744349925819,9.92058824200025
"07-02-2017",7.35035061555778,8.44495389160708,8.10543841651311,9.91984333214762
"08-02-2017",7.34759907471646,8.44339546405948,8.10368015482631,9.91921134561066
"09-02-2017",7.34511010108408,8.44199343171725,8.10216871243804,9.91869228175734
"10-02-2017",7.34288369216895,8.44074779317679,8.10090408783518,9.91828614006793
"11-02-2017",7.34091984574228,8.43965854719109,8.09988627975172,9.91799292013577
"12-02-2017",7.3392185598382,8.43872569266979,8.09911528716881,9.91781262166722
"13-02-2017",7.33777983275348,8.4379492286789,8.09859110931452,9.91774524448168
"14-02-2017",7.33660366304834,8.43732915444163,8.09831374566453,9.91779078851251
"15-02-2017",7.33569004954493,8.43686546933675,8.09828319594077,9.91794925380434
"16-02-2017",7.33503899132895,8.43655817290039,8.0984994601129,9.91822064051642
"17-02-2017",7.33465048774846,8.43640726482473,8.09896253839722,9.91860494892002
"18-02-2017",7.33452453841469,8.43641274495882,8.09967243125744,9.91910217940009
"19-02-2017",7.33466114320163,8.43657461330827,8.10062913940428,9.91971233245454
"20-02-2017",7.33506030224582,8.43689287003486,8.10183266379521,9.92043540869372
"21-02-2017",7.33572201594684,8.43736751545719,8.103283005635,9.92127140884153
"22-02-2017",7.33664628496729,8.43799855005062,8.10498016637577,9.92222033373513
"23-02-2017",7.33783311023248,8.4387859744469,8.10692414771646,9.92328218432469
"24-02-2017",7.33928249293008,8.43972978943389,8.10911495160274,9.92445696167236
"25-02-2017",7.34099443451119,8.44082999595659,8.11155258022786,9.92574466695452
"26-02-2017",7.34296893668955,8.44208659511633,8.11423703603202,9.92714530146023
"27-02-2017",7.34520600144187,8.44349958817125,8.11716832170266,9.92865886659191
"28-02-2017",7.34770563100742,8.44506897653564,8.12034644017397,9.9302853638644
"01-03-2017",7.3504678278883,8.44679476178035,8.12377139462722,9.93202479490574
"02-03-2017",7.35309125648711,8.44847090225005,8.12707635677435,9.93369374007088
"03-03-2017",7.35557591942961,8.45009739962214,8.13026132992331,9.93529220102985
"04-03-2017",7.35792181920365,8.45167425552548,8.13332631726304,9.93682017938385
"05-03-2017",7.36012895815711,8.45320147153805,8.13627132186121,9.93827767666158
"06-03-2017",7.36219733849961,8.45467904918888,8.13909634666611,9.93966469432239
"07-03-2017",7.36412696230158,8.45610698995694,8.14180139450559,9.94098123375457
"08-03-2017",7.36591783149489,8.45748529527193,8.14438646808777,9.94222729627645
"09-03-2017",7.3675699478721,8.45881396651336,8.14685157000023,9.9434028831349
"10-03-2017",7.36908331308698,8.46009300501128,8.14919670271058,9.94450799550689
"11-03-2017",7.37045792865475,8.46132241204632,8.1514218685667,9.94554263449897
"12-03-2017",7.37169379595117,8.46250218884884,8.15352706979574,9.94650680114638
"13-03-2017",7.37279091621354,8.46363233660004,8.15551230850528,9.94740049641462
"14-03-2017",7.37374929054016,8.46471285643124,8.15737758668266,9.94822372119825
"15-03-2017",7.37456891989037,8.4657437494241,8.15912290619507,9.94897647632142
"16-03-2017",7.37524980508469,8.4667250166106,8.16074826878969,9.94965876253768
"17-03-2017",7.37579194680464,8.46765665897294,8.16225367609348,9.9502705805299
"18-03-2017",7.37619534559289,8.46853867744372,8.16363912961342,9.95081193091037
"19-03-2017",7.37646000185343,8.46937107290606,8.16490463073656,9.95128281422149
"20-03-2017",7.376585915851,8.47015384619299,8.16605018072953,9.95168323093418
"21-03-2017",7.37657308771188,8.47088699808838,8.16707578073931,9.95201318144968
"22-03-2017",7.37642151742293,8.47157052932581,8.1679814317923,9.95227266609777
"23-03-2017",7.37613120483267,8.47220444058982,8.16876713479532,9.95246168513872
"24-03-2017",7.37570214965037,8.47278873251486,8.16943289053481,9.9525802387615
"25-03-2017",7.37513435144661,8.47332340568587,8.16997869967724,9.95262832708488
"26-03-2017",7.37442780965288,8.47380846063801,8.17040456276895,9.95260595015681
"27-03-2017",7.373582523562,8.47424389785693,8.1707104802363,9.9525131079551
"28-03-2017",7.37259849232779,8.47462971777852,8.17089645238554,9.95234980038682
"29-03-2017",7.37147571496507,8.47496592078887,8.17096247940269,9.95211602728827
"30-03-2017",7.37021419035007,8.47525250722473,8.17090856135407,9.95181178842565
"31-03-2017",7.36881391721975,8.47548947737275,8.17073469818545,9.95143708349415
"01-04-2017",7.36727489417255,8.47567683147037,8.17044088972301,9.95099191211895
"02-04-2017",7.36585134462912,8.4758849833276,8.17018565333363,9.95051132658277
"03-04-2017",7.36454326716431,8.47611393315269,8.16996898876169,9.94999532640428
"04-04-2017",7.36335066046891,8.47636368117509,8.16979089579055,9.94944391106746
"05-04-2017",7.36227352334881,8.47663422764455,8.16965137424167,9.9488570800198
"06-04-2017",7.36131185472595,8.47692557283207,8.16955042397556,9.9482348326742
"07-04-2017",7.36046565363744,8.47723771702911,8.169488044891,9.94757716840734
"08-04-2017",7.35973491923631,8.47757066054824,8.16946423692561,9.94688408656113
"09-04-2017",7.35911965079113,8.47792440372284,8.16947900005565,9.94615558644191
"10-04-2017",7.358619847686,8.47829894690705,8.16953233429592,9.94539166732039
"11-04-2017",7.3582355094204,8.47869429047553,8.16962423969957,9.94459232843151
"12-04-2017",7.35796663560981,8.47911043482436,8.16975471635889,9.94375756897555
"13-04-2017",7.35781322598484,8.47954738036981,8.16992376440421,9.94288738811633
"14-04-2017",7.35777528039233,8.48000512754972,8.17013138400515,9.94198178498368
"15-04-2017",7.35785279879376,8.4804836768218,8.17037757536908,9.94104075866989
"16-04-2017",7.35804578126702,8.48098302866535,8.17066233874268,9.94006430823361
"17-04-2017",7.35835422800545,8.48150318358042,8.17098567441116,9.93905243269762
"18-04-2017",7.35877813931747,8.48204414208735,8.17134758269789,9.93800513104827
"19-04-2017",7.35931751562761,8.48260590472787,8.17174806396532,9.9369224022376
"20-04-2017",7.3599723574759,8.48318847206438,8.17218711861442,9.93580424518188
"21-04-2017",7.36074266551763,8.48379184467983,8.17266474708446,9.9346506587613
"22-04-2017",7.36162844052412,8.48441602317846,8.17318094985382,9.9334616418215
"23-04-2017",7.36262968338207,8.48506100818507,8.1737357274392,9.93223719317223
"24-04-2017",7.36374639509356,8.48572680034509,8.17432908039576,9.93097731158731
"25-04-2017",7.36497857677668,8.48641340032527,8.17496100931768,9.92968199580601
"26-04-2017",7.36632622966494,8.48712080881295,8.17563151483761,9.92835124453166
"27-04-2017",7.36778935510701,8.48784902651586,8.17634059762635,9.92698505643144
"28-04-2017",7.36936795456805,8.48859805416352,8.17708825839422,9.92558343013863
"29-04-2017",7.37106202962802,8.48936789250544,8.17787449788939,9.92414636424967
"30-04-2017",7.37287158198282,8.4901585423123,8.17869931689897,9.92267385732607
"01-05-2017",7.37479661344399,8.4909700043757,8.17956271624873,9.9211659078939
"02-05-2017",7.37670718109291,8.49183269599981,8.18040733706593,9.91973142422184
"03-05-2017",7.37860328684229,8.49274661804846,8.18123318019628,9.91837040487419
"04-05-2017",7.38048493259009,8.49371177143632,8.18204024646629,9.91708284848815
"05-05-2017",7.38235212021997,8.49472815712965,8.18282853668396,9.9158687537751
"06-05-2017",7.38420485160117,8.49579577614594,8.18359805163847,9.91472811951969
"07-05-2017",7.38604312858823,8.49691462955387,8.18434879210005,9.91366094457998
"08-05-2017",7.3878669530214,8.49808471847346,8.18508075882026,9.91266722788773
"09-05-2017",7.38967632672637,8.499306044076,8.18579395253177,9.91174696844806
"10-05-2017",7.39147125151449,8.50057860758418,8.18648837394864,9.91090016533999
"11-05-2017",7.39325172918248,8.50190241027182,8.18716402376594,9.91012681771558
"12-05-2017",7.39501776151262,8.503277453464,8.18782090265991,9.90942692480061
"13-05-2017",7.396769350273,8.50470373853748,8.18845901128837,9.90880048589492
"14-05-2017",7.39850649721691,8.50618126691986,8.18907835028997,9.90824750037109
"15-05-2017",7.40022920408323,8.50771004009017,8.18967892028462,9.90776796767545
"16-05-2017",7.4019374725967,8.50929005957898,8.1902607218737,9.9073618873284
"17-05-2017",7.40363130446714,8.51092132696773,8.19082375563945,9.90702925892293
"18-05-2017",7.40531070139012,8.51260384388935,8.19136802214541,9.90677008212606
"19-05-2017",7.40697566504721,8.51433761202856,8.19189352193686,9.90658435667913
"20-05-2017",7.40862619710465,8.51612263312049,8.19240025553938,9.90647208239532
"21-05-2017",7.4102622992148,8.51795890895208,8.19288822346034,9.90643325916245
"22-05-2017",7.41188397301551,8.51984644136159,8.19335742618824,9.90646788694174
"23-05-2017",7.41349122013044,8.52178523223882,8.19380786419307,9.90657596576839
"24-05-2017",7.41508404216798,8.52377528352405,8.19423953792522,9.90675749574954
"25-05-2017",7.41666244072294,8.52581659720972,8.1946524478171,9.9070124770676
"26-05-2017",7.41822641737544,8.52790917533936,8.19504659428217,9.90734090997788
"27-05-2017",7.419775973691,8.53005302000765,8.19542197771487,9.90774279480903
"28-05-2017",7.42131111122061,8.53224813336045,8.19577859849077,9.90821813196293
"29-05-2017",7.42283183150126,8.53449451759551,8.19611645696718,9.90876692191603
"30-05-2017",7.42433813605504,8.53679217496122,8.19643555348201,9.90938916521711
"31-05-2017",7.42583002639029,8.53914110775821,8.19673588835521,9.91008486249005
"01-06-2017",7.42730750399977,8.54154131833709,8.19701746188669,9.91085401442988
"02-06-2017",7.42877542154457,8.54386233185495,8.19727413837879,9.91161624215252
"03-06-2017",7.43023378049381,8.54610415063489,8.19750591808812,9.9123715464203
"04-06-2017",7.43168258230743,8.54826677692109,8.19771280124671,9.91311992798938
"05-06-2017",7.43312182843585,8.55035021287858,8.19789478806181,9.91386138760928
"06-06-2017",7.43455152031987,8.55235446059305,8.19805187871565,9.91459592602221
"07-06-2017",7.4359716593906,8.55427952207072,8.1981840733654,9.91532354396335
"08-06-2017",7.43738224706951,8.55612539923851,8.19829137214321,9.91604424216075
"09-06-2017",7.43878328476882,8.55789209394438,8.19837377515668,9.91675802133621
"10-06-2017",7.44017477389107,8.55957960795693,8.19843128248832,9.91746488220432
"11-06-2017",7.44155671582907,8.56118794296533,8.19846389419559,9.91816482547241
"12-06-2017",7.44292911196636,8.5627171005797,8.19847161031126,9.91885785184149
"13-06-2017",7.44429196367655,8.56416708233059,8.19845443084284,9.91954396200484
"14-06-2017",7.44564527232423,8.56553788966981,8.19841235577345,9.92022315664991
"15-06-2017",7.4469890392638,8.5668295239693,8.19834538506067,9.92089543645595
"16-06-2017",7.44832326584068,8.56804198652228,8.19825351863768,9.92156080209647
"17-06-2017",7.44964795339026,8.56917527854223,8.19813675641227,9.92221925423713
"18-06-2017",7.45096310323891,8.57022940116394,8.1979950982679,9.92287079353749
"19-06-2017",7.45226871670278,8.57120435544226,8.19782854406237,9.92351542064915
"20-06-2017",7.45356479508927,8.57210014235359,8.19763709362936,9.92415313621827
"21-06-2017",7.45485133969548,8.5729167627943,8.19742074677689,9.92478394088247
"22-06-2017",7.45612835180938,8.57365421758195,8.19717950328847,9.92540783527343
"23-06-2017",7.45739583270952,8.57431250745501,8.19691336292283,9.92602482001616
"24-06-2017",7.45865378366432,8.57489163307202,8.19662232541314,9.92663489572741
"25-06-2017",7.45990220593351,8.57539159501319,8.19630639046851,9.92723806301891
"26-06-2017",7.46114110076625,8.57581239377846,8.19596555777215,9.92783432249328
"27-06-2017",7.46237046940332,8.57615402978963,8.19559982698344,9.92842367474853
"28-06-2017",7.4635903130751,8.57641650338844,8.19520919773598,9.92900612037425
"29-06-2017",7.46480063300262,8.57659981483752,8.19479366963865,9.92958165995312
"30-06-2017",7.46600143039753,8.57670396432046,8.19435324227556,9.93015029406153
"01-07-2017",7.46719270646202,8.57672895194167,8.19388791520596,9.93071202326895
"02-07-2017",7.46840571129315,8.57671385526242,8.19344416542273,9.93129882243981
"03-07-2017",7.46964044610517,8.57665867426758,8.19302199248161,9.93191069216154
"04-07-2017",7.47089691213435,8.5765634089022,8.19262139596027,9.93254763304717
